Euler1,Euler2,Euler3,default10,default15,default20,default25,default30
28,63,140,0.003,0.003,0.003,0.003,0.003
28,63,147,0.003,0.003,0.003,0.003,0.003
28,63,154,0.003,0.003,0.003,0.003,0.003
28,63,161,0.003,0.002,0.003,0.002,0.002
28,63,168,0.001,0.002,0.002,0.001,0.001
28,63,175,0.003,0.002,0.003,0.003,0.002
28,70,0,0.003,0.004,0.004,0.004,0.004
28,70,7,0.003,0.003,0.004,0.004,0.003
28,70,14,0.003,0.003,0.003,0.002,0.002
28,70,21,0.003,0.003,0.003,0.003,0.002
28,70,28,0.003,0.002,0.002,0.002,0.002
28,70,35,0.003,0.002,0.002,0.002,0.002
28,70,42,0.004,0.003,0.003,0.003,0.003
28,70,49,0.004,0.004,0.004,0.004,0.004
28,70,56,0.002,0.002,0.003,0.001,0.002
28,70,63,0.003,0.003,0.003,0.003,0.003
28,70,70,0.002,0.002,0.002,0.002,0.002
28,70,77,0.003,0.003,0.003,0.002,0.003
28,70,84,0.002,0.002,0.003,0.003,0.003
28,70,91,0.003,0.003,0.004,0.003,0.003
28,70,98,0.003,0.004,0.003,0.004,0.003
28,70,105,0.002,0.003,0.004,0.003,0.002
28,70,112,0.003,0.002,0.002,0.003,0.003
28,70,119,0.002,0.002,0.002,0.002,0.002
28,70,126,0.003,0.003,0.002,0.003,0.002
28,70,133,0.003,0.003,0.003,0.003,0.003
28,70,140,0.004,0.004,0.004,0.004,0.004
28,70,147,0.002,0.002,0.003,0.003,0.003
28,70,154,0.003,0.003,0.003,0.003,0.003
28,70,161,0.002,0.002,0.001,0.002,0.002
28,70,168,0.003,0.003,0.003,0.002,0.002
28,70,175,0.003,0.003,0.003,0.003,0.003
28,77,0,0.004,0.004,0.004,0.004,0.004
28,77,7,0.002,0.002,0.002,0.002,0.002
28,77,14,0.004,0.003,0.004,0.005,0.004
28,77,21,0.004,0.004,0.004,0.004,0.004
28,77,28,0.003,0.003,0.003,0.003,0.003
28,77,35,0.003,0.003,0.003,0.003,0.004
28,77,42,0.003,0.003,0.003,0.003,0.003
28,77,49,0.003,0.003,0.002,0.002,0.003
28,77,56,0.004,0.004,0.003,0.004,0.004
28,77,63,0.003,0.003,0.003,0.003,0.003
28,77,70,0.003,0.003,0.003,0.003,0.003
28,77,77,0.004,0.004,0.004,0.004,0.004
28,77,84,0.002,0.002,0.002,0.003,0.002
28,77,91,0.004,0.003,0.004,0.003,0.003
28,77,98,0.005,0.004,0.004,0.005,0.005
28,77,105,0.002,0.002,0.001,0.002,0.002
28,77,112,0.003,0.003,0.003,0.003,0.003
28,77,119,0.003,0.004,0.003,0.004,0.004
28,77,126,0.002,0.002,0.002,0.002,0.002
28,77,133,0.003,0.003,0.003,0.003,0.003
28,77,140,0.003,0.003,0.003,0.003,0.003
28,77,147,0.002,0.002,0.002,0.002,0.002
28,77,154,0.003,0.003,0.004,0.003,0.004
28,77,161,0.003,0.003,0.003,0.003,0.003
28,77,168,0.002,0.003,0.002,0.003,0.003
28,77,175,0.003,0.003,0.003,0.003,0.003
28,84,0,0.007,0.004,0.005,0.007,0.006
28,84,7,0.005,0.004,0.009,0.007,0.005
28,84,14,0.141,0.003,0.005,0.003,0.003
28,84,21,0.005,0.005,0.006,0.004,0.006
28,84,28,0.003,0.003,0.003,0.003,0.004
28,84,35,0.004,0.003,0.004,0.004,0.004
28,84,42,0.011,0.011,0.012,0.013,0.014
28,84,49,0.003,0.002,0.003,0.002,0.002
28,84,56,0.002,0.003,0.002,0.002,0.003
28,84,63,0.004,0.006,0.004,0.004,0.004
28,84,70,0.006,0.008,0.005,0.004,0.004
28,84,77,0.004,0.004,0.004,0.004,0.005
28,84,84,0.003,0.004,0.003,0.003,0.003
28,84,91,0.002,0.002,0.003,0.003,0.002
28,84,98,0.005,0.005,0.004,0.003,0.004
28,84,105,0.007,0.008,0.007,0.009,0.009
28,84,112,0.003,0.006,0.004,0.004,0.005
28,84,119,0.004,0.003,0.004,0.004,0.004
28,84,126,0.008,0.009,0.01,0.01,0.009
28,84,133,0.003,0.006,0.008,0.005,0.007
28,84,140,0.003,0.003,0.003,0.003,0.002
28,84,147,0.004,0.007,0.01,0.01,0.009
28,84,154,0.009,0.011,0.009,0.009,0.008
28,84,161,0.003,0.003,0.004,0.002,0.004
28,84,168,0.005,0.006,0.005,0.005,0.005
28,84,175,0.004,0.003,0.004,0.003,0.004
35,0,0,0.302,0.0,0.0,0.306,0.0
35,0,7,0.0,0.0,0.203,0.248,0.0
35,0,14,0.0,0.164,0.0,0.28,0.0
35,0,21,0.0,0.0,0.0,0.264,0.0
35,0,28,0.0,0.0,0.283,0.0,0.0
35,0,35,0.231,0.0,0.272,0.0,0.0
35,0,42,0.0,0.0,0.298,0.216,0.0
35,0,49,0.289,0.0,0.0,0.0,0.0
35,0,56,0.259,0.295,0.298,0.224,0.0
35,0,63,0.0,0.345,0.0,0.236,0.0
35,0,70,0.31,0.477,0.0,0.0,0.0
35,0,77,0.284,0.359,0.34,0.0,0.0
35,0,84,0.287,0.245,0.272,0.271,0.258
35,0,91,0.0,0.275,0.0,0.0,0.0
35,0,98,0.0,0.274,0.311,0.207,0.265
35,0,105,0.292,0.0,0.27,0.256,0.0
35,0,112,0.0,0.297,0.296,0.0,0.0
35,0,119,0.365,0.292,0.0,0.366,0.0
35,0,126,0.349,0.167,0.271,0.0,0.0
35,0,133,0.197,0.0,0.0,0.28,0.233
35,0,140,0.0,0.324,0.25,0.234,0.263
35,0,147,0.218,0.0,0.253,0.324,0.0
35,0,154,0.0,0.0,0.33,0.0,0.265
35,0,161,0.0,0.271,0.321,0.253,0.0
35,0,168,0.0,0.268,0.0,0.206,0.0
35,0,175,0.0,0.0,0.242,0.0,0.242
35,7,0,1.189,0.003,0.003,0.01,0.011
35,7,7,1.015,0.003,0.074,0.004,0.005
35,7,14,0.034,0.036,0.004,0.008,0.046
35,7,21,2.737,0.021,0.064,0.024,0.053
35,7,28,0.014,0.003,0.01,0.048,0.001
35,7,35,0.003,0.388,0.183,0.003,0.003
35,7,42,0.082,0.032,0.131,0.003,0.018
35,7,49,0.004,0.115,0.01,0.005,0.003
35,7,56,0.008,0.115,0.111,0.003,0.017
35,7,63,0.002,0.017,0.002,0.002,0.005
35,7,70,0.01,0.016,0.057,0.014,0.026
35,7,77,0.135,0.041,0.005,0.009,0.005
35,7,84,0.015,0.005,0.019,0.093,0.002
35,7,91,0.002,0.06,0.015,0.166,0.003
35,7,98,0.016,0.002,0.003,0.009,0.002
35,7,105,0.307,0.052,0.003,0.003,0.004
35,7,112,0.036,0.028,0.035,0.004,0.003
35,7,119,2.52,0.033,0.003,0.004,0.002
35,7,126,0.033,0.006,0.034,0.031,0.006
35,7,133,0.003,0.217,0.178,0.002,0.001
35,7,140,0.002,0.047,0.07,0.012,0.005
35,7,147,0.001,0.017,0.015,0.022,0.002
35,7,154,0.013,0.012,0.007,0.003,0.008
35,7,161,0.005,0.17,0.005,0.014,0.002
35,7,168,0.008,0.155,0.003,1.085,0.003
35,7,175,0.003,0.011,0.107,0.015,0.004
35,14,0,0.002,0.001,0.001,0.001,0.003
35,14,7,0.005,0.004,2.569,0.001,0.003
35,14,14,3.195,0.001,0.001,0.001,0.001
35,14,21,0.014,0.012,0.012,0.013,0.014
35,14,28,0.006,0.003,0.002,0.002,0.001
35,14,35,0.016,0.002,0.001,0.002,0.002
35,14,42,0.002,0.001,0.001,0.001,0.0
35,14,49,0.004,3.328,0.002,0.001,0.001
35,14,56,0.001,0.003,0.001,0.002,0.001
35,14,63,0.004,0.004,0.004,0.004,0.005
35,14,70,0.008,0.014,0.013,0.012,0.011
35,14,77,0.003,0.002,0.001,0.002,0.001
35,14,84,0.002,0.001,0.001,0.001,0.001
35,14,91,0.001,0.001,0.001,0.002,0.001
35,14,98,0.007,0.004,0.004,0.003,0.004
35,14,105,1.944,0.001,0.002,0.001,0.001
35,14,112,0.009,0.009,0.016,0.01,0.011
35,14,119,0.001,0.002,0.005,0.002,0.002
35,14,126,0.001,0.007,0.011,0.009,0.011
35,14,133,0.001,0.001,0.001,0.001,0.001
35,14,140,0.0,0.001,0.001,0.001,0.001
35,14,147,0.001,0.001,0.001,0.004,0.001
35,14,154,0.007,0.003,0.004,0.009,0.006
35,14,161,0.004,0.004,0.002,0.002,0.003
35,14,168,0.002,0.001,0.001,0.001,0.002
35,14,175,0.002,0.002,0.009,0.003,0.0
35,21,0,0.001,0.001,0.0,0.001,0.001
35,21,7,0.001,0.001,0.001,0.001,0.001
35,21,14,0.004,0.004,0.004,0.004,0.003
35,21,21,0.005,0.006,0.005,0.005,0.006
35,21,28,0.001,0.001,0.001,0.001,0.001
35,21,35,0.006,0.007,0.006,0.007,0.007
35,21,42,0.006,0.007,0.007,0.007,0.006
35,21,49,0.003,0.002,0.001,0.001,0.002
35,21,56,0.004,0.001,0.003,0.001,0.001
35,21,63,0.001,0.001,0.001,0.001,0.001
35,21,70,0.001,0.001,0.001,0.001,0.001
35,21,77,0.001,0.001,0.001,0.001,0.001
35,21,84,0.01,0.008,0.007,0.008,0.007
35,21,91,0.007,0.011,0.011,0.009,0.011
35,21,98,0.008,0.009,0.009,0.01,0.008
35,21,105,0.006,0.006,0.006,0.006,0.005
35,21,112,0.006,0.006,0.005,0.006,0.005
35,21,119,0.002,0.004,0.002,0.001,0.002
35,21,126,0.002,0.001,0.001,0.001,0.001
35,21,133,0.005,0.006,0.006,0.005,0.006
35,21,140,0.006,0.006,0.005,0.005,0.006
35,21,147,0.002,0.003,0.005,0.002,0.003
35,21,154,0.002,0.001,0.003,0.001,0.001
35,21,161,0.005,0.004,0.002,0.002,0.002
35,21,168,0.003,0.005,0.003,0.004,0.001
35,21,175,0.005,0.002,0.001,0.001,0.001
35,28,0,0.001,0.003,0.001,0.002,0.001
35,28,7,0.007,0.005,0.006,0.006,0.005
35,28,14,0.006,0.006,0.006,0.007,0.006
35,28,21,0.004,0.005,0.004,0.004,0.004
35,28,28,0.004,0.001,0.001,0.002,0.001
35,28,35,0.001,0.002,0.002,0.002,0.002
35,28,42,0.004,0.005,0.005,0.005,0.005
35,28,49,0.001,0.001,0.001,0.001,0.001
35,28,56,0.008,0.003,0.002,0.004,0.002
35,28,63,0.002,0.003,0.002,0.002,0.001
35,28,70,0.002,0.002,0.001,0.001,0.001
35,28,77,0.006,0.006,0.005,0.004,0.005
35,28,84,0.004,0.004,0.004,0.004,0.004
35,28,91,0.001,0.001,0.0,0.001,0.0
35,28,98,0.006,0.006,0.007,0.005,0.005
35,28,105,0.008,0.008,0.008,0.008,0.008
35,28,112,0.001,0.0,0.001,0.001,0.0
35,28,119,0.008,0.008,0.008,0.008,0.008
35,28,126,0.001,0.004,0.003,0.002,0.001
35,28,133,0.001,0.004,0.002,0.002,0.001
35,28,140,0.001,0.0,0.001,0.0,0.001
35,28,147,0.006,0.007,0.006,0.006,0.007
35,28,154,0.003,0.004,0.003,0.003,0.003
35,28,161,0.003,0.003,0.003,0.003,0.003
35,28,168,0.006,0.006,0.006,0.006,0.006
35,28,175,0.002,0.005,0.003,0.002,0.002
35,35,0,0.002,0.001,0.001,0.001,0.001
35,35,7,0.002,0.002,0.003,0.002,0.003
35,35,14,0.001,0.002,0.003,0.003,0.001
35,35,21,0.006,0.006,0.006,0.006,0.007
35,35,28,0.004,0.005,0.005,0.005,0.005
35,35,35,0.004,0.002,0.003,0.002,0.003
35,35,42,0.005,0.004,0.004,0.004,0.004
35,35,49,0.004,0.003,0.004,0.003,0.004
35,35,56,0.004,0.004,0.004,0.003,0.004
35,35,63,0.004,0.004,0.004,0.004,0.004
35,35,70,0.003,0.003,0.003,0.003,0.002
35,35,77,0.006,0.006,0.006,0.005,0.006
35,35,84,0.004,0.004,0.004,0.004,0.004
35,35,91,0.005,0.005,0.005,0.005,0.005
35,35,98,0.004,0.003,0.004,0.003,0.003
35,35,105,0.001,0.001,0.001,0.001,0.001
35,35,112,0.004,0.004,0.004,0.004,0.004
35,35,119,0.003,0.004,0.003,0.003,0.002
35,35,126,0.001,0.002,0.002,0.002,0.002
35,35,133,0.005,0.005,0.005,0.005,0.005
35,35,140,0.006,0.006,0.006,0.006,0.006
35,35,147,0.001,0.001,0.001,0.001,0.001
35,35,154,0.005,0.005,0.005,0.005,0.005
35,35,161,0.002,0.002,0.002,0.002,0.002
35,35,168,0.001,0.001,0.001,0.001,0.001
35,35,175,0.004,0.003,0.003,0.003,0.003
35,42,0,0.002,0.003,0.002,0.002,0.002
35,42,7,0.005,0.005,0.005,0.005,0.005
35,42,14,0.003,0.001,0.003,0.004,0.002
35,42,21,0.002,0.001,0.001,0.001,0.001
35,42,28,0.003,0.003,0.003,0.003,0.003
35,42,35,0.001,0.001,0.001,0.001,0.001
35,42,42,0.004,0.004,0.004,0.004,0.004
35,42,49,0.004,0.004,0.004,0.004,0.004
35,42,56,0.004,0.001,0.002,0.002,0.003
35,42,63,0.005,0.004,0.005,0.005,0.004
35,42,70,0.003,0.003,0.003,0.003,0.004
35,42,77,0.004,0.004,0.004,0.004,0.004
35,42,84,0.005,0.005,0.005,0.005,0.005
35,42,91,0.003,0.004,0.003,0.004,0.003
35,42,98,0.005,0.005,0.005,0.005,0.005
35,42,105,0.006,0.006,0.006,0.006,0.006
35,42,112,0.004,0.004,0.004,0.004,0.004
35,42,119,0.003,0.004,0.004,0.003,0.003
35,42,126,0.003,0.003,0.003,0.003,0.002
35,42,133,0.002,0.002,0.001,0.002,0.001
35,42,140,0.004,0.004,0.004,0.004,0.004
35,42,147,0.002,0.001,0.001,0.001,0.002
35,42,154,0.002,0.002,0.003,0.003,0.003
35,42,161,0.004,0.004,0.005,0.005,0.005
35,42,168,0.003,0.003,0.003,0.003,0.003
35,42,175,0.005,0.005,0.005,0.004,0.005
35,49,0,0.001,0.002,0.001,0.001,0.001
35,49,7,0.005,0.005,0.005,0.005,0.005
35,49,14,0.004,0.004,0.004,0.004,0.004
35,49,21,0.003,0.004,0.004,0.005,0.005
35,49,28,0.003,0.004,0.004,0.004,0.004
35,49,35,0.005,0.005,0.004,0.005,0.005
35,49,42,0.004,0.003,0.004,0.003,0.003
35,49,49,0.004,0.004,0.004,0.004,0.004
35,49,56,0.003,0.003,0.003,0.003,0.003
35,49,63,0.004,0.004,0.004,0.004,0.004
35,49,70,0.004,0.003,0.003,0.003,0.003
35,49,77,0.004,0.004,0.004,0.004,0.004
35,49,84,0.004,0.004,0.004,0.004,0.004
35,49,91,0.001,0.001,0.001,0.001,0.001
35,49,98,0.004,0.004,0.004,0.004,0.004
35,49,105,0.004,0.005,0.004,0.004,0.004
35,49,112,0.002,0.003,0.003,0.003,0.003
35,49,119,0.003,0.004,0.004,0.004,0.004
35,49,126,0.004,0.004,0.004,0.004,0.004
35,49,133,0.005,0.005,0.005,0.005,0.005
35,49,140,0.004,0.004,0.004,0.004,0.004
35,49,147,0.003,0.002,0.002,0.003,0.002
35,49,154,0.004,0.004,0.004,0.004,0.004
35,49,161,0.004,0.004,0.004,0.004,0.004
35,49,168,0.004,0.003,0.004,0.004,0.003
35,49,175,0.003,0.003,0.003,0.003,0.003
35,56,0,0.003,0.003,0.004,0.003,0.003
35,56,7,0.004,0.004,0.004,0.004,0.004
35,56,14,0.003,0.003,0.003,0.003,0.003
35,56,21,0.004,0.003,0.004,0.004,0.003
35,56,28,0.004,0.003,0.003,0.004,0.003
35,56,35,0.004,0.004,0.004,0.004,0.004
35,56,42,0.003,0.003,0.004,0.003,0.003
35,56,49,0.004,0.004,0.004,0.004,0.004
35,56,56,0.003,0.003,0.003,0.003,0.003
35,56,63,0.003,0.003,0.003,0.003,0.004
35,56,70,0.003,0.003,0.004,0.003,0.003
35,56,77,0.004,0.003,0.004,0.003,0.003
35,56,84,0.003,0.004,0.003,0.003,0.003
35,56,91,0.005,0.005,0.004,0.004,0.004
35,56,98,0.004,0.004,0.004,0.004,0.004
35,56,105,0.004,0.004,0.004,0.004,0.004
35,56,112,0.004,0.003,0.003,0.004,0.004
35,56,119,0.002,0.002,0.003,0.002,0.003
35,56,126,0.003,0.003,0.003,0.003,0.003
35,56,133,0.003,0.004,0.003,0.004,0.004
35,56,140,0.002,0.003,0.003,0.002,0.002
35,56,147,30.889,0.003,0.003,0.003,0.003
35,56,154,0.004,0.004,0.004,0.004,0.004
35,56,161,0.005,0.004,0.004,0.004,0.004
35,56,168,0.003,0.003,0.003,0.003,0.003
35,56,175,0.002,0.002,0.002,0.002,0.002
35,63,0,0.003,0.003,0.003,0.003,0.003
35,63,7,0.003,0.003,0.003,0.003,0.003
35,63,14,0.003,0.003,0.003,0.003,0.003
35,63,21,0.003,0.003,0.003,0.003,0.003
35,63,28,0.002,0.002,0.003,0.002,0.002
35,63,35,0.003,0.003,0.003,0.003,0.003
35,63,42,0.003,0.004,0.003,0.003,0.003
35,63,49,0.003,0.004,0.004,0.003,0.004
35,63,56,0.003,0.002,0.003,0.002,0.002
35,63,63,0.003,0.003,0.003,0.004,0.004
35,63,70,0.001,0.001,0.002,0.001,0.001
35,63,77,0.003,0.002,0.002,0.003,0.002
35,63,84,0.003,0.003,0.003,0.003,0.003
35,63,91,0.002,0.002,0.002,0.002,0.002
35,63,98,0.003,0.003,0.003,0.003,0.003
35,63,105,0.003,0.003,0.003,0.003,0.003
35,63,112,0.004,0.004,0.005,0.004,0.004
35,63,119,0.004,0.004,0.004,0.003,0.004
35,63,126,0.003,0.003,0.003,0.003,0.003
35,63,133,0.003,0.004,0.003,0.003,0.003
35,63,140,0.004,0.004,0.004,0.004,0.004
35,63,147,0.003,0.003,0.003,0.003,0.003
35,63,154,0.003,0.004,0.004,0.003,0.004
35,63,161,0.004,0.004,0.003,0.004,0.004
35,63,168,0.003,0.003,0.003,0.003,0.003
35,63,175,0.003,0.003,0.004,0.003,0.003
35,70,0,0.002,0.002,0.003,0.002,0.002
35,70,7,0.003,0.003,0.003,0.003,0.002
35,70,14,0.003,0.003,0.003,0.003,0.003
35,70,21,0.005,0.005,0.004,0.004,0.004
35,70,28,0.004,0.004,0.004,0.004,0.004
35,70,35,0.003,0.003,0.003,0.003,0.003
35,70,42,0.003,0.003,0.003,0.003,0.003
35,70,49,0.002,0.003,0.003,0.002,0.003
35,70,56,0.003,0.003,0.003,0.003,0.003
35,70,63,0.003,0.003,0.003,0.003,0.003
35,70,70,0.003,0.003,0.003,0.004,0.004
35,70,77,0.003,0.003,0.003,0.003,0.003
35,70,84,0.003,0.003,0.003,0.003,0.003
35,70,91,0.003,0.003,0.004,0.003,0.003
35,70,98,0.003,0.003,0.003,0.003,0.003
35,70,105,0.003,0.003,0.003,0.003,0.003
35,70,112,0.004,0.004,0.004,0.004,0.004
35,70,119,0.003,0.003,0.003,0.003,0.003
35,70,126,0.003,0.003,0.003,0.003,0.003
35,70,133,0.003,0.003,0.003,0.003,0.003
35,70,140,0.002,0.002,0.003,0.002,0.002
35,70,147,0.003,0.003,0.003,0.003,0.003
35,70,154,0.004,0.003,0.004,0.003,0.003
35,70,161,0.003,0.003,0.003,0.003,0.003
35,70,168,0.003,0.003,0.002,0.003,0.002
35,70,175,0.003,0.003,0.003,0.003,0.003
35,77,0,0.002,0.002,0.002,0.002,0.002
35,77,7,0.003,0.003,0.003,0.003,0.003
35,77,14,0.003,0.004,0.003,0.003,0.003
35,77,21,0.004,0.003,0.004,0.004,0.004
35,77,28,0.003,0.003,0.004,0.004,0.003
35,77,35,0.003,0.002,0.003,0.003,0.003
35,77,42,0.003,0.003,0.004,0.003,0.003
35,77,49,0.003,0.003,0.004,0.003,0.004
35,77,56,0.003,0.003,0.003,0.003,0.003
35,77,63,0.003,0.003,0.003,0.003,0.003
35,77,70,0.003,0.003,0.004,0.004,0.004
35,77,77,0.002,0.002,0.002,0.002,0.002
35,77,84,0.003,0.003,0.003,0.003,0.003
35,77,91,0.003,0.003,0.003,0.003,0.003
35,77,98,0.002,0.002,0.002,0.002,0.002
35,77,105,0.004,0.004,0.003,0.003,0.003
35,77,112,0.003,0.004,0.004,0.004,0.004
35,77,119,0.003,0.003,0.003,0.003,0.003
35,77,126,0.003,0.003,0.003,0.003,0.003
35,77,133,0.003,0.003,0.003,0.003,0.003
35,77,140,0.003,0.003,0.003,0.003,0.003
35,77,147,0.003,0.003,0.003,0.003,0.003
35,77,154,0.003,0.003,0.003,0.003,0.003
35,77,161,0.003,0.003,0.002,0.003,0.003
35,77,168,0.003,0.003,0.003,0.003,0.003
35,77,175,0.003,0.003,0.003,0.003,0.003
35,84,0,0.002,0.002,0.002,0.002,0.002
35,84,7,0.004,0.004,0.009,0.004,0.003
35,84,14,0.005,0.004,0.004,0.003,0.004
35,84,21,0.006,0.005,0.006,0.006,0.007
35,84,28,0.005,0.003,0.004,0.003,0.003
35,84,35,0.004,0.002,0.003,0.003,0.003
35,84,42,0.004,0.008,0.009,0.005,0.007
35,84,49,0.004,0.003,0.003,0.004,0.003
35,84,56,0.003,0.003,0.003,0.004,0.003
35,84,63,0.005,0.005,0.005,0.005,0.005
35,84,70,0.003,0.003,0.004,0.004,0.005
35,84,77,0.004,0.004,0.004,0.004,0.004
35,84,84,0.004,0.004,0.004,0.004,0.004
35,84,91,0.004,0.005,0.005,0.005,0.005
35,84,98,0.004,0.003,0.003,0.003,0.003
35,84,105,0.003,0.003,0.003,0.003,0.003
35,84,112,0.003,0.003,0.003,0.002,0.002
35,84,119,0.003,0.003,0.002,0.003,0.003
35,84,126,0.003,0.004,0.003,0.005,0.005
35,84,133,0.005,0.006,0.005,0.005,0.004
35,84,140,0.005,0.005,0.005,0.005,0.005
35,84,147,0.005,0.006,0.005,0.006,0.007
35,84,154,0.007,0.007,0.008,0.007,0.008
35,84,161,0.002,0.003,0.003,0.003,0.003
35,84,168,0.003,0.004,0.003,0.003,0.003
35,84,175,0.008,0.007,0.007,0.007,0.007
42,0,0,0.0,0.0,0.165,0.129,0.252
42,0,7,0.268,0.0,0.0,0.276,0.0
42,0,14,0.322,0.0,0.0,0.0,0.0
42,0,21,0.0,0.0,0.0,0.0,0.0
42,0,28,0.0,0.0,0.0,0.28,0.0
42,0,35,0.0,0.0,0.0,0.233,0.0
42,0,42,0.0,0.0,0.0,0.283,0.0
42,0,49,0.0,0.312,0.0,0.354,0.0
42,0,56,0.299,0.264,0.273,0.319,0.0
42,0,63,0.371,0.298,0.0,0.0,0.0
42,0,70,0.0,0.301,0.0,0.224,0.0
42,0,77,0.0,0.262,0.0,0.0,0.292
42,0,84,0.362,0.0,0.284,0.0,0.0
42,0,91,0.354,0.271,0.301,0.0,0.0
42,0,98,0.0,0.0,0.0,0.0,0.227
42,0,105,0.533,0.0,0.108,0.0,0.0
42,0,112,0.273,0.301,0.268,0.0,0.282
42,0,119,0.305,0.306,0.0,0.0,0.0
42,0,126,0.368,0.0,0.265,0.0,0.258
42,0,133,0.255,0.0,0.276,0.275,0.267
42,0,140,0.0,0.0,0.235,0.0,0.0
42,0,147,0.235,0.0,0.0,0.0,0.0
42,0,154,0.0,0.0,0.0,0.275,0.0
42,0,161,0.215,0.0,0.104,0.0,0.074
42,0,168,0.278,0.0,0.287,0.233,0.242
42,0,175,0.232,0.262,0.0,0.0,0.0
42,7,0,0.132,0.01,0.017,0.004,0.02
42,7,7,0.047,0.009,0.013,0.007,0.023
42,7,14,0.619,0.212,0.002,0.016,0.016
42,7,21,0.574,0.018,0.007,0.003,0.035
42,7,28,0.03,0.006,0.004,0.005,0.001
42,7,35,0.006,0.001,0.002,0.004,0.002
42,7,42,1.152,0.001,0.004,0.001,0.003
42,7,49,0.005,0.004,0.006,0.009,0.006
42,7,56,0.007,0.01,0.008,0.002,0.005
42,7,63,0.056,0.015,0.003,0.003,0.003
42,7,70,0.013,0.125,0.001,0.031,0.001
42,7,77,0.004,0.002,0.014,0.002,0.003
42,7,84,0.038,0.313,0.003,0.036,0.047
42,7,91,0.038,0.003,0.002,0.01,0.002
42,7,98,0.107,0.007,0.006,0.009,0.038
42,7,105,0.018,0.007,0.002,0.003,0.003
42,7,112,3.778,0.006,0.005,0.002,0.05
42,7,119,0.043,0.006,0.002,0.003,0.004
42,7,126,0.034,0.417,0.017,0.003,0.006
42,7,133,0.017,2.265,0.005,0.001,0.031
42,7,140,0.011,0.004,0.003,0.005,0.002
42,7,147,0.006,0.013,0.009,0.008,0.003
42,7,154,0.011,0.001,0.008,0.008,0.005
42,7,161,0.535,1.186,0.015,0.027,0.005
42,7,168,0.007,1.802,0.004,0.039,0.003
42,7,175,0.755,0.017,0.008,0.058,0.004
42,14,0,0.002,0.0,0.001,0.002,0.001
42,14,7,0.014,0.001,0.01,0.002,0.001
42,14,14,0.006,0.001,0.028,0.001,0.001
42,14,21,0.016,0.016,0.016,0.016,0.016
42,14,28,0.001,0.002,0.001,0.002,0.002
42,14,35,0.016,0.012,0.011,0.012,0.014
42,14,42,0.003,0.005,0.003,0.004,0.004
42,14,49,0.002,0.002,0.003,0.003,0.004
42,14,56,0.001,0.001,0.001,0.002,0.001
42,14,63,0.002,0.001,0.002,0.002,0.002
42,14,70,0.009,0.01,0.01,0.013,0.011
42,14,77,0.001,0.001,0.001,0.001,0.001
42,14,84,0.001,0.001,0.001,0.002,0.001
42,14,91,0.002,0.003,0.004,0.002,0.001
42,14,98,0.006,0.001,0.001,0.001,0.001
42,14,105,0.002,0.003,0.001,0.003,0.001
42,14,112,0.009,0.008,0.005,0.009,0.006
42,14,119,0.001,0.002,0.001,0.001,0.001
42,14,126,5.104,0.01,0.004,0.003,0.008
42,14,133,4.284,0.002,0.003,0.001,0.001
42,14,140,0.002,0.001,0.002,0.001,0.001
42,14,147,0.001,0.002,0.099,0.003,0.002
42,14,154,0.005,0.005,0.003,0.003,0.004
42,14,161,0.004,0.002,0.006,0.005,0.006
42,14,168,0.004,0.002,0.013,0.004,0.001
42,14,175,0.012,0.005,0.003,0.001,0.002
42,21,0,0.001,0.001,0.001,0.001,0.001
42,21,7,0.006,0.005,0.002,0.003,0.003
42,21,14,0.002,0.003,0.005,0.001,0.004
42,21,21,0.007,0.008,0.007,0.008,0.008
42,21,28,0.011,0.011,0.013,0.011,0.012
42,21,35,0.003,0.006,0.004,0.003,0.004
42,21,42,0.006,0.003,0.004,0.003,0.004
42,21,49,0.001,0.001,0.001,0.002,0.002
42,21,56,0.002,0.005,0.006,0.002,0.002
42,21,63,0.0,0.001,0.001,0.001,0.0
42,21,70,0.002,0.003,0.002,0.001,0.002
42,21,77,0.002,0.002,0.003,0.002,0.002
42,21,84,0.01,0.006,0.007,0.009,0.007
42,21,91,0.006,0.006,0.006,0.006,0.008
42,21,98,0.011,0.01,0.01,0.011,0.01
42,21,105,0.003,0.001,0.004,0.001,0.004
42,21,112,0.007,0.007,0.006,0.001,0.006
42,21,119,0.001,0.001,0.002,0.001,0.001
42,21,126,0.0,0.001,0.0,0.001,0.001
42,21,133,0.002,0.001,0.001,0.001,0.001
42,21,140,0.008,0.008,0.008,0.007,0.008
42,21,147,0.007,0.004,0.008,0.008,0.008
42,21,154,0.007,0.007,0.007,0.007,0.006
42,21,161,0.003,0.002,0.002,0.003,0.003
42,21,168,0.009,0.002,0.011,0.008,0.007
42,21,175,0.002,0.003,0.001,0.001,0.001
42,28,0,0.001,0.0,0.001,0.001,0.0
42,28,7,0.008,0.008,0.009,0.009,0.008
42,28,14,0.007,0.002,0.004,0.002,0.003
42,28,21,0.001,0.002,0.001,0.001,0.001
42,28,28,0.006,0.006,0.005,0.005,0.005
42,28,35,0.002,0.001,0.001,0.001,0.002
42,28,42,0.001,0.001,0.001,0.001,0.001
42,28,49,0.002,0.001,0.001,0.002,0.002
42,28,56,0.006,0.006,0.006,0.006,0.006
42,28,63,0.001,0.001,0.002,0.001,0.002
42,28,70,0.007,0.006,0.007,0.007,0.007
